,ID,ESP,Periodo_1,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_2,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_3,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_4,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_5,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_6,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_7,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12
139,1079,1,2,13,0.8333333333333334,28,0.6166666666666667,29,0.9333333333333332,30,0.5499999999999999,175,0.9999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,200,0.6166666666666667,110,0.8666666666666666,101,0.3833333333333333,31,0.7166666666666667,32,0.6833333333333332,15,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,78,0.6166666666666667,79,0.5833333333333334,14,0.5499999999999999,105,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,90,0.6833333333333332,2,0.75,91,0.6833333333333332,71,0.5166666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,127,0.7000000000000001,1,0.5,43,0.6,18,0.5333333333333333,104,0.5333333333333333,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,102,0.7333333333333334,94,0.5,183,0.6666666666666666,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
140,1083,4,2,13,0.8666666666666666,28,0.35,29,0.6,30,0.11666666666666667,175,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,237,0.8166666666666668,28,0.33333333333333337,30,0.2833333333333333,110,0.6833333333333332,31,0.7666666666666666,32,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.45000000000000007,43,0.9333333333333332,15,0.5,19,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,101,0.65,105,0.7999999999999999,183,0.75,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,0.5,14,0.5333333333333333,91,0.31666666666666665,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,2,0.5,71,0.3833333333333333,4,0.2666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
141,1096,4,2,13,0.8333333333333334,28,0.5166666666666666,29,0.5833333333333334,30,0.3833333333333333,175,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,163,0.7333333333333334,30,0.5166666666666666,110,0.6666666666666666,31,0.43333333333333335,32,0.45000000000000007,15,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.41666666666666663,31,0.5833333333333334,32,0.6,105,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,101,0.6833333333333332,183,0.5,19,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.5833333333333334,79,0.3666666666666667,43,0.6833333333333332,14,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,79,0.4,90,0.6666666666666666,2,0.5333333333333333,71,0.41666666666666663,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
142,1101,4,2,13,0.9166666666666666,28,0.5,29,0.65,30,0.5,175,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,110,0.2333333333333333,101,0.06666666666666665,31,0.33333333333333337,32,0.6,15,0.2833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,7,110,0.7666666666666666,101,0.7833333333333333,31,0.9333333333333332,15,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
143,1108,1,2,13,0.7833333333333333,28,0.5,29,0.7000000000000001,30,0.5,175,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,83,0.65,110,0.65,101,0.3833333333333333,32,0.2833333333333333,15,0.5666666666666668,105,0.6333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.6,31,0.6166666666666667,32,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.4833333333333333,79,0.2833333333333333,43,0.7666666666666666,14,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.65,79,0.5499999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,90,0.6666666666666666,2,0.5166666666666666,91,0.5,71,0.5499999999999999,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
144,1115,4,2,13,0.85,28,0.4,29,0.5666666666666668,30,0.5499999999999999,175,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,200,0.6166666666666667,28,0.5,110,0.65,101,0.11666666666666667,31,0.8333333333333334,32,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.7999999999999999,43,0.8666666666666666,15,0.7666666666666666,105,0.9166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.65,79,0.6333333333333333,14,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,170,0.7333333333333334,90,0.7666666666666666,91,0.6,71,0.8166666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,265,0.7333333333333334,113,0.5833333333333334,102,0.7833333333333333,1,0.6333333333333333,2,0.7666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
145,1117,1,2,13,0.8833333333333332,28,0.43333333333333335,29,0.8833333333333332,30,0.45000000000000007,175,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,28,0.7999999999999999,30,0.5333333333333333,110,0.8666666666666666,32,0.75,105,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.5,31,0.7666666666666666,15,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.5333333333333333,79,0.5,43,0.8333333333333334,14,0.6833333333333332,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.4,2,0.5,91,0.3833333333333333,71,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,90,0.7833333333333333,91,0.5833333333333334,183,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
146,1124,1,2,13,0.8333333333333334,28,0.5166666666666666,29,0.8166666666666668,30,0.6833333333333332,175,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,233,0.5833333333333334,56,0.6,110,0.7000000000000001,101,0.4666666666666667,31,0.7833333333333333,15,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,32,0.5,78,0.7666666666666666,79,0.5,14,0.2833333333333333,105,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,90,0.20000000000000004,2,0.45000000000000007,91,0.5333333333333333,71,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.7999999999999999,2,0.6666666666666666,104,0.45000000000000007,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,102,0.5666666666666668,1,0.5333333333333333,95,0.5,4,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
147,1131,1,2,13,0.9999999999999999,28,0.6666666666666666,29,0.6666666666666666,30,0.5833333333333334,175,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,233,0.8166666666666668,110,0.8333333333333334,101,0.5833333333333334,31,0.7333333333333334,32,0.6666666666666666,15,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,78,0.7999999999999999,79,0.65,14,0.7833333333333333,105,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,90,0.75,2,0.8166666666666668,91,0.7000000000000001,71,0.5833333333333334,183,0.7666666666666666,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,102,0.9,127,0.7999999999999999,1,0.7833333333333333,18,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,94,0.7333333333333334,95,0.7166666666666667,70,0.7833333333333333,3,0.7833333333333333,4,0.6333333333333333,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
148,1134,1,2,13,0.9999999999999999,28,0.5333333333333333,29,0.75,30,0.35,175,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,163,0.7166666666666667,30,0.5499999999999999,110,0.7666666666666666,32,0.6666666666666666,15,0.5499999999999999,105,0.6833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,31,0.43333333333333335,78,0.6,79,0.5666666666666668,43,0.7166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,31,0.8666666666666666,90,0.6,91,0.5499999999999999,183,0.6166666666666667,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,102,0.7666666666666666,127,0.7166666666666667,1,0.5833333333333334,68,0.6833333333333332,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,94,0.5,95,0.5833333333333334,70,0.5666666666666668,3,0.5499999999999999,4,0.5499999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
149,1154,1,2,13,0.9999999999999999,28,0.4666666666666667,29,0.65,30,0.3833333333333333,175,0.8666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,28,0.7833333333333333,30,0.5166666666666666,110,0.7999999999999999,32,0.8333333333333334,105,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.5,31,0.6833333333333332,15,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.7333333333333334,79,0.7000000000000001,43,0.6,14,0.7666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.6833333333333332,2,0.7333333333333334,91,0.5499999999999999,71,0.65,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,102,0.8166666666666668,1,0.8833333333333332,104,0.8666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
150,1156,2,2,13,0.9999999999999999,28,0.5,29,0.6166666666666667,30,0.5,175,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,244,0.6666666666666666,110,0.35,101,0.16666666666666666,31,0.4,32,0.7166666666666667,15,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,110,0.6166666666666667,101,0.5,31,0.5666666666666668,15,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.2333333333333333,79,0.2833333333333333,43,0.6166666666666667,14,0.2833333333333333,105,0.6333333333333333,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.5,79,0.3833333333333333,14,0.5333333333333333,261,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,79,0.6833333333333332,104,0.24999999999999997,71,0.24999999999999997,266,0.5333333333333333,76,0.21666666666666665,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
151,1161,2,2,13,0.9999999999999999,28,0.5,29,0.6833333333333332,30,0.45000000000000007,175,0.7166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,233,0.6666666666666666,30,0.5,110,0.7666666666666666,31,0.75,32,0.65,15,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,78,0.5499999999999999,79,0.29999999999999993,14,0.5,105,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,90,0.2333333333333333,2,0.4,91,0.2333333333333333,71,0.4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0.7666666666666666,90,0.5833333333333334,2,0.65,91,0.3833333333333333,71,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,91,0.5499999999999999,18,0.3833333333333333,104,0.2833333333333333,49,0.6,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
152,1172,4,2,13,0.9999999999999999,28,0.3666666666666667,29,0.6166666666666667,30,0.33333333333333337,175,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,28,0.5,30,0.5,110,0.5499999999999999,32,0.6666666666666666,105,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.43333333333333335,31,0.7999999999999999,43,0.5333333333333333,15,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,101,0.5666666666666668,183,0.5,19,0.6166666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.5166666666666666,79,0.4,14,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,90,0.5166666666666666,91,0.5,104,0.4,71,0.4,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
153,1198,3,2,13,0.75,28,0.6666666666666666,29,0.75,30,0.5,175,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,233,0.7000000000000001,110,0.6,101,0.5166666666666666,31,0.6,32,0.3833333333333333,15,0.33333333333333337,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,78,0.6166666666666667,79,0.31666666666666665,14,0.35,105,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,79,0.5499999999999999,90,0.20000000000000004,91,0.29999999999999993,71,0.3666666666666667,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0.6333333333333333,14,0.7833333333333333,183,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,90,0.65,2,0.5166666666666666,91,0.5666666666666668,71,0.6,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
154,1204,3,2,13,0.8833333333333332,28,0.5,29,0.6833333333333332,30,0.5333333333333333,175,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,233,0.7166666666666667,110,0.6666666666666666,101,0.5166666666666666,31,0.6166666666666667,32,0.8333333333333334,15,0.43333333333333335,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,14,0.5499999999999999,15,0.65,105,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.5166666666666666,79,0.65,43,0.7000000000000001,183,0.7999999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.5,2,0.5666666666666668,91,0.5166666666666666,71,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,18,0.5333333333333333,3,0.5,68,0.8333333333333334,4,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
155,1205,3,2,13,0.8666666666666666,28,0.5333333333333333,29,0.5333333333333333,30,0.6,175,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,235,0.6666666666666666,110,0.4,101,0.08333333333333334,31,0.4,32,0.5,15,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,110,0.5833333333333334,101,0.5,31,0.5,15,0.5,105,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.15,79,0.20000000000000004,43,0.6666666666666666,183,0.5666666666666668,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.45000000000000007,79,0.45000000000000007,253,0.35,261,0.9,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
156,1207,4,2,13,0.9666666666666667,28,0.5,29,0.6666666666666666,30,0.4666666666666667,175,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,235,0.8166666666666668,30,0.5833333333333334,110,0.7166666666666667,31,0.9500000000000001,32,0.6833333333333332,15,0.24999999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.4666666666666667,15,0.5,105,0.6,19,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,101,0.7166666666666667,183,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,259,0.9833333333333333,170,0.7999999999999999,79,0.3833333333333333,14,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,264,0.8833333333333332,113,0.6,88,0.7166666666666667,79,0.2833333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
157,1212,1,2,13,0.8833333333333332,28,0.5,29,0.6166666666666667,30,0.5333333333333333,175,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,237,0.6833333333333332,56,0.7666666666666666,110,0.6666666666666666,101,0.5,31,0.0,15,0.6333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,31,0.5499999999999999,32,0.7000000000000001,78,0.5,79,0.5,105,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,43,0.6666666666666666,14,0.5833333333333334,91,0.41666666666666663,71,0.43333333333333335,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.5499999999999999,2,0.6166666666666667,91,0.5,71,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,102,0.7166666666666667,1,0.45000000000000007,95,0.16666666666666666,3,0.6666666666666666,4,0.5166666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
158,1218,4,2,13,0.9999999999999999,28,0.5166666666666666,29,0.5833333333333334,30,0.5,175,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,83,0.8666666666666666,110,0.6333333333333333,101,0.5666666666666668,31,0.7833333333333333,32,0.8166666666666668,15,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,78,0.33333333333333337,79,0.4,14,0.5333333333333333,105,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.35,79,0.2666666666666667,183,0.6,19,0.6,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0.6,79,0.5,43,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,90,0.35,2,0.21666666666666665,91,0.31666666666666665,71,0.45000000000000007,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
159,1223,1,2,13,0.9999999999999999,28,0.45000000000000007,29,0.5,30,0.3833333333333333,175,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,28,0.3666666666666667,30,0.3833333333333333,110,0.3833333333333333,31,0.6666666666666666,32,0.4833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,28,0.75,30,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,110,0.6166666666666667,101,0.5499999999999999,15,0.41666666666666663,105,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0.5499999999999999,15,0.6333333333333333,183,0.7166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,78,0.5333333333333333,79,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
160,1240,4,2,13,0.9,28,0.45000000000000007,29,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,28,0.5,110,0.75,101,0.5,31,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,43,0.75,14,0.5,15,0.6833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.5,79,0.43333333333333335,183,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,0.5,90,0.5,91,0.20000000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,102,0.6166666666666667,2,0.6666666666666666,19,0.7666666666666666,103,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
161,1244,3,2,13,0.9833333333333333,28,0.41666666666666663,29,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3,56,0.8833333333333332,28,0.5666666666666668,110,0.6666666666666666,101,0.2666666666666667,31,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,101,0.6666666666666666,43,0.9666666666666667,15,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5,78,0.33333333333333337,79,0.5333333333333333,14,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,0.5666666666666668,91,0.5,71,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,0.5166666666666666,2,0.6166666666666667,104,0.5833333333333334,4,0.5,76,0.5166666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
